ci_year,ci_term,si_grad,si_ent_gubun,agescale,si_sex,si_last_hak,schoarYn,accept_point,avg_logincnt,avg_att_time,avg_att_rate,avg_bbscnt,avg_startlogin,entYn,classcnt,pre_avg_te_avg,pre_avg_te_passrate,pre_gradcnt,counsel,stdResult
2015,1,4,2,30,2,4,0,70,21,35,78.95,0,12,0,2,2.25,100,4,0,1
2015,1,4,2,20,2,2,0,70,53,223,100,1,23,0,4,4,100,4,0,1
2015,1,4,2,30,1,2,0,70,41,149,99.81,0,21,0,6,3,100,2,0,1
2015,1,4,2,20,1,2,0,70,59,202,100,0,26,0,6,1.92,0,2,0,1
2015,1,4,2,30,1,2,0,70,20,164,95.56,0,9,0,3,2.5,100,4,0,1
2015,1,4,2,20,1,2,0,70,36,359,94.3,0,17,0,6,2.67,100,4,0,1
2015,1,4,2,20,2,2,0,70,16,10,81.58,0,2,0,2,3.1,100,4,0,1
2015,1,4,2,20,2,2,0,70,12,54,58.68,0,7,0,6,3.25,100,4,0,1
2015,1,4,2,30,1,2,1,70,19,294,89.47,0,6,0,4,1,0,4,0,1
2015,1,4,2,30,2,2,0,70,17,124,98.25,0,8,0,6,3.58,100,3,0,1
2015,1,4,2,20,2,2,0,70,8,106,78.51,0,4,0,6,1.92,100,2,0,1
2015,1,4,2,20,1,3,1,70,37,305,90.25,0,14,0,6,2.83,100,4,0,1
2015,1,4,2,20,2,2,1,70,16,344,87.06,0,5,0,4,0,0,4,0,1
2015,1,4,2,40,2,2,0,70,17,54,92.11,0,9,0,4,3.25,100,4,0,1
2015,1,4,2,20,1,3,1,70,56,187,100,1,24,0,3,3.67,100,2,0,1
2015,1,4,2,30,2,2,0,70,44,154,97.44,1,17,0,6,3.25,100,2,0,1
2015,1,4,2,30,1,2,1,70,47,295,100,0,22,0,6,3,100,2,0,1
2015,1,4,2,50,1,2,0,70,65,403,100,7,30,0,7,3.67,100,2,1,1
2015,1,4,2,30,2,2,0,70,46,130,100,0,13,0,4,4.2,100,3,0,1
2015,1,4,2,30,1,3,0,70,14,122,79.61,0,6,0,4,3,100,4,0,1
2015,1,4,2,20,1,2,0,70,18,31,94.74,1,6,0,6,1.67,0,3,0,1
2015,1,4,2,30,2,2,0,70,15,47,100,0,8,0,4,3.07,100,2,0,1
2015,1,4,2,30,2,2,0,70,14,83,83.16,0,9,0,4,0.82,0,4,0,1
2015,1,4,2,30,1,2,0,70,60,135,100,0,34,0,3,3.25,100,2,0,1
2015,1,4,2,30,1,2,0,70,56,336,89.33,0,28,0,6,3.92,100,2,0,1
2015,1,4,2,30,1,2,0,70,53,216,100,0,22,0,6,2.83,100,3,0,1
2015,1,4,2,30,2,2,1,70,20,220,100,0,13,0,3,2.7,100,4,0,1
2015,1,4,2,50,1,3,0,70,34,26,100,0,15,0,1,3.63,100,4,0,1
2015,1,4,2,30,2,3,1,70,20,26,94.74,0,8,0,1,3.25,100,4,0,1
2015,1,4,2,40,2,2,1,70,62,149,100,0,26,0,4,4.5,100,4,0,1
2015,1,4,2,50,1,2,1,70,14,33,97.37,0,8,0,1,3.17,100,4,0,1
2015,1,4,2,20,2,3,0,70,58,262,100,0,24,0,6,2.83,100,2,0,1
2015,1,4,2,40,2,2,0,70,27,16,100,0,9,0,1,2.83,100,4,0,1
2015,1,4,2,30,2,3,1,70,51,94,96.62,0,33,0,7,3.67,100,3,0,1
2015,1,4,2,20,2,2,0,70,60,286,100,0,32,0,5,2.3,100,3,0,1
2015,1,4,2,30,1,3,1,70,86,195,100,1,42,0,6,1.67,0,3,0,1
2015,1,4,2,40,2,3,1,70,21,67,96.06,1,9,0,2,3.75,100,4,0,1
2015,1,4,2,20,2,3,0,70,79,225,100,2,35,0,6,2.67,100,2,0,1
2015,1,4,2,30,2,2,0,70,39,61,100,0,20,0,4,4,100,4,0,1
2015,1,4,2,40,2,2,0,70,34,77,92.99,0,13,0,3,0.83,0,4,0,1
2015,1,4,2,30,1,3,0,70,21,28,97.37,0,7,0,4,2,100,4,0,1
2015,1,4,2,30,2,2,0,70,30,48,94.08,0,10,0,4,4,100,4,0,1
2015,1,4,2,20,2,2,1,70,8,79,81.58,0,6,0,2,2.1,0,4,1,1
2015,1,4,2,30,2,2,0,70,13,33,92.11,0,7,0,1,2.63,100,4,0,1
2015,1,4,2,50,2,4,0,70,62,102,100,0,23,0,4,3.75,100,4,0,1
2015,1,4,2,30,2,2,0,70,66,72,100,0,30,0,3,4.33,100,3,0,1
2015,1,4,2,20,2,3,0,70,37,140,96.06,0,17,0,4,3.83,100,4,0,1
2015,1,3,2,30,1,2,0,70,57,246,99.05,1,32,0,7,3.5,100,1,0,1
2015,1,4,2,30,2,2,1,70,39,104,100,0,19,0,4,3.75,100,3,0,1
2015,1,4,2,30,1,3,0,70,44,154,100,0,20,0,5,1.75,0,2,0,1
2015,1,4,2,30,1,2,1,70,62,391,97.37,7,29,0,6,4.5,100,3,0,1
2015,1,4,2,20,2,2,1,70,64,210,97.9,0,33,0,5,2.83,100,3,0,1
2015,1,4,2,30,1,2,0,70,59,302,98.04,0,23,0,7,3.75,100,2,0,1
2015,1,4,2,20,2,3,1,70,32,176,94.36,0,14,0,6,3.4,100,3,0,1
2015,1,4,2,40,1,4,1,70,94,332,100,4,41,0,5,4.42,100,3,0,1
2015,1,4,2,20,2,2,0,70,66,350,100,2,27,0,5,3.92,100,3,0,1
2015,1,4,2,50,2,3,0,70,55,151,100,0,25,0,3,4.07,100,3,0,1
2015,1,4,2,20,2,2,0,70,30,254,88.59,2,16,0,6,2.58,100,3,0,1
2015,1,3,2,20,2,2,1,70,17,77,89.47,0,9,0,4,2.38,100,1,0,1
2015,1,4,2,20,2,2,0,70,27,315,91.07,0,7,0,6,2.67,0,3,0,1
2015,1,4,2,30,2,2,0,70,13,59,93.43,0,6,0,4,0,0,3,0,1
2015,1,4,2,40,2,2,0,70,47,147,94.74,0,17,0,4,2.58,100,3,0,1
2015,1,4,2,30,1,2,1,70,36,254,99.12,0,11,0,6,3.25,100,3,0,1
2015,1,4,2,20,1,2,0,70,26,318,100,0,10,0,4,0.83,0,3,0,1
2015,1,4,2,20,2,2,0,70,26,23,100,0,14,0,2,3.08,100,3,1,1
2015,1,4,2,30,1,2,0,70,17,62,94.74,0,9,0,4,2.33,100,3,0,1
2015,1,4,2,30,1,2,1,70,68,262,100,0,28,0,6,3.92,100,3,0,1
2015,1,4,2,40,2,3,1,70,74,156,100,0,34,0,5,4.36,100,3,0,1
2015,1,4,2,30,2,2,1,70,28,70,96.67,0,13,0,6,2.17,100,3,0,1
2015,1,4,2,30,1,2,0,70,35,182,76.07,1,20,0,5,1.5,0,3,0,1
2015,1,4,2,30,2,2,1,70,96,171,100,0,42,0,4,4.08,100,3,0,1
2015,1,4,2,20,2,3,0,70,61,194,95.17,0,31,0,7,3.75,100,3,0,1
2015,1,4,2,30,2,3,1,70,30,74,98.03,0,16,0,4,3.64,100,3,0,1
2015,1,4,2,30,2,2,0,70,54,188,100,1,23,0,5,3.58,100,3,0,1
2015,1,4,2,30,1,2,0,70,63,190,100,0,27,0,6,2.25,100,2,0,1
2015,1,4,2,40,2,2,0,70,69,258,100,9,28,0,7,4.29,100,3,0,1
2015,1,4,2,40,2,3,1,70,51,124,100,0,26,0,3,3.5,100,3,0,1
2015,1,4,2,40,2,3,0,70,67,219,100,0,32,0,6,3.25,100,2,0,1
2015,1,4,2,20,2,2,0,70,2,18,73.1,0,1,0,3,2.3,100,3,0,1
2015,1,4,2,30,1,3,0,70,25,119,99.34,0,7,0,4,3.75,100,3,0,1
2015,1,4,2,20,1,2,1,70,30,223,100,0,13,0,6,3.33,100,3,0,1
2015,1,4,2,30,1,2,0,70,38,204,97.58,0,12,0,6,3.34,100,3,0,1
2015,1,4,2,30,1,2,0,70,16,110,90.88,0,11,0,6,1.63,0,3,0,1
2015,1,4,2,40,1,3,1,70,20,51,89,1,13,0,6,2.75,100,3,0,1
2015,1,4,2,30,1,3,0,70,14,151,49.56,0,8,0,6,1.58,0,3,0,1
2015,1,4,2,40,1,3,1,70,35,80,100,0,17,0,3,2.5,100,3,0,1
2015,1,4,2,20,1,2,1,70,35,59,99.12,1,18,0,6,3.42,100,3,0,1
2015,1,4,2,30,1,2,1,70,38,374,98.45,0,16,0,6,3.25,100,3,0,1
2015,1,4,2,40,1,3,0,70,48,111,100,0,22,0,4,2.5,100,3,0,1
2015,1,4,2,50,1,2,1,70,65,236,98.52,0,31,0,6,3.5,100,2,0,1
2015,1,4,2,40,2,2,0,70,34,123,100,0,16,0,4,2.8,100,2,0,1
2015,1,4,2,40,2,2,0,70,33,155,100,0,15,0,4,2.75,100,3,0,1
2015,1,4,2,50,2,3,1,70,94,224,100,5,40,0,7,3.71,100,3,0,1
2015,1,3,2,50,2,4,1,70,22,82,67.03,2,17,0,4,4,100,1,0,1
2015,1,4,2,30,2,2,0,70,58,404,99.02,0,27,0,6,4,100,2,0,1
2015,1,4,2,20,2,2,0,70,33,33,96.92,0,17,0,4,3.92,100,3,0,1
2015,1,4,2,40,1,2,0,70,36,347,100,0,12,0,6,2.5,100,3,0,1
2015,1,4,2,30,1,2,1,70,51,137,100,0,22,0,5,3.6,100,3,0,1
2015,1,4,1,40,1,1,1,0,25,487,94.64,0,7,0,6,1.5,0,6,0,1
2015,1,4,1,20,1,3,0,0,73,235,100,0,29,0,6,1.67,0,6,0,1
2015,1,4,1,30,2,1,0,0,52,305,100,0,26,0,6,2.83,100,6,0,1
2015,1,4,1,20,1,1,0,0,16,102,98.69,0,9,0,4,1.67,0,6,0,1
2015,1,2,1,30,2,1,0,0,27,120,97.37,0,15,0,4,0,0,3,0,1
2015,1,4,1,20,1,1,0,0,41,385,85.96,0,25,0,6,2.67,100,6,0,1
2015,1,3,1,20,1,1,1,0,54,259,100,2,19,0,6,3.42,100,4,0,1
2015,1,4,1,20,2,1,1,0,31,213,85.98,0,21,0,6,3.25,100,6,0,1
2015,1,4,1,20,1,1,0,0,61,417,100,0,28,0,7,4.13,100,6,0,1
2015,1,4,1,30,1,1,1,0,61,182,100,0,29,0,5,3,100,6,0,1
2015,1,4,1,20,1,1,1,0,32,166,92.69,6,9,0,6,3.25,100,6,0,1
2015,1,4,1,30,2,1,0,0,22,75,97.25,0,4,0,6,2.92,100,6,0,1
2015,1,4,1,40,1,1,1,0,65,419,100,0,26,0,6,3.17,100,6,0,1
2015,1,4,1,30,1,1,0,0,46,278,100,0,22,0,6,3.3,100,6,0,1
2015,1,3,1,30,2,1,0,0,30,156,91.23,0,12,0,3,2.25,100,4,0,1
2015,1,4,1,30,1,1,1,0,26,229,99.34,0,13,0,4,1.33,0,6,0,1
2015,1,4,1,50,1,1,1,0,31,379,100,0,12,0,6,3.17,100,6,0,1
2015,1,4,1,30,2,1,1,0,43,334,95.18,0,25,0,6,1.8,0,6,0,1
2015,1,4,1,40,1,1,0,0,62,260,100,1,30,0,5,3.5,100,6,0,1
2015,1,4,1,30,1,1,1,0,33,286,100,0,14,0,6,1.92,100,6,0,1
2015,1,4,1,40,1,1,1,0,55,135,100,0,26,0,4,4,100,6,0,1
2015,1,4,1,40,1,1,1,0,62,202,99.56,1,32,0,6,3.29,100,6,0,1
2015,1,4,1,50,1,1,0,0,39,250,100,0,15,0,6,3.83,100,6,0,1
2015,1,3,1,30,1,1,0,0,15,63,94.74,0,8,0,6,2.13,100,5,0,1
2015,1,3,1,30,1,1,0,0,1,0,31.58,0,1,0,4,2.58,100,5,0,1
2015,1,3,1,30,2,1,1,0,50,357,100,2,19,0,7,4.14,100,5,0,1
2015,1,3,1,40,1,1,1,0,67,255,100,3,24,0,5,3.5,100,5,0,1
2015,1,3,1,40,1,1,1,0,40,255,100,0,17,0,5,4.25,100,5,0,1
2015,1,3,1,50,1,1,1,0,48,516,100,0,21,0,6,3.67,100,5,0,1
2015,1,4,1,40,2,1,0,0,87,381,100,3,35,0,6,4.33,100,6,0,1
2015,1,3,1,30,2,1,1,0,64,334,100,0,33,0,6,2.33,100,5,0,1
2015,1,3,1,40,2,1,1,0,89,360,100,11,34,0,7,3.64,100,5,0,1
2015,1,3,1,30,2,1,1,0,36,191,96.26,0,17,0,6,1.85,0,5,0,1
2015,1,3,1,30,2,1,1,0,26,72,98.25,0,13,0,6,1.75,100,5,0,1
2015,1,3,1,40,2,1,1,0,55,188,100,0,22,0,6,3.7,100,5,0,1
2015,1,3,1,40,1,1,1,0,43,317,99.15,0,18,0,7,3.93,100,5,0,1
2015,1,4,1,30,1,1,1,0,38,370,100,0,17,0,6,2.17,100,6,0,1
2015,1,3,1,30,2,1,0,0,35,174,90.95,1,14,0,7,3.67,100,5,1,1
2015,1,3,1,20,2,1,1,0,33,90,100,0,21,0,6,2.75,100,5,0,1
2015,1,3,1,40,2,1,0,0,84,262,100,14,36,0,6,3,100,5,0,1
2015,1,3,1,20,1,1,0,0,27,79,100,3,9,0,6,4,100,5,0,1
2015,1,3,1,30,1,1,0,0,27,66,100,1,11,0,6,2.5,100,5,0,1
2015,1,2,1,40,1,1,0,0,31,120,100,0,18,0,3,3.67,100,3,0,1
2015,1,3,1,30,1,1,1,0,32,309,99.12,0,14,0,6,2.41,100,5,0,1
2015,1,3,1,50,1,1,1,0,67,202,100,2,31,0,4,4.5,100,5,0,1
2015,1,3,1,40,1,1,1,0,74,202,100,0,39,0,6,4.17,100,5,0,1
2015,1,3,1,50,1,1,1,0,58,257,100,0,24,0,6,4.25,100,5,0,1
2015,1,3,1,40,1,1,1,0,55,101,100,1,22,0,3,4.3,100,5,0,1
2015,1,2,1,30,2,1,1,0,10,14,85.41,0,8,0,3,3.71,100,2,0,1
2015,1,1,1,30,1,1,1,0,65,295,100,0,23,0,5,2.75,100,1,0,1
2015,1,3,1,30,1,1,0,0,27,44,100,1,15,0,3,3,100,5,0,1
2015,1,4,1,30,1,1,1,0,22,137,100,0,11,0,2,3.33,100,6,0,1
2015,1,4,1,30,2,1,0,0,74,236,100,0,28,0,6,2.53,100,6,0,1
2015,1,4,1,50,1,1,0,0,60,243,100,0,24,0,5,4.33,100,6,0,1
2015,1,4,1,60,1,1,1,0,80,236,100,1,35,0,6,4.5,100,6,0,1
2015,1,4,1,30,1,1,1,0,49,369,100,0,23,0,7,3.5,100,6,0,1
2015,1,4,1,50,1,1,1,0,95,253,100,0,36,0,6,3.41,100,6,0,1
2015,1,4,1,50,1,1,1,0,54,264,100,1,24,0,6,3.5,100,6,0,1
2015,1,3,1,50,1,1,1,0,31,206,97.37,0,14,0,6,2.42,100,5,0,1
2015,1,4,1,50,2,1,1,0,19,72,96.36,0,12,0,4,2.63,100,6,0,1
2015,1,4,1,50,2,1,0,0,74,247,100,0,33,0,6,3.21,100,6,0,1
2015,1,4,1,40,2,1,0,0,53,268,100,0,21,0,5,3.36,100,6,0,1
2015,1,4,1,30,2,1,0,0,34,236,97.37,1,20,0,5,3.88,100,6,0,1
2015,1,4,1,50,1,1,0,0,49,277,100,0,22,0,6,3.83,100,6,0,1
2015,1,4,1,40,1,1,0,0,51,206,98.03,0,13,0,4,2.42,100,6,0,1
2015,1,2,1,50,1,1,0,0,40,67,95.7,0,19,0,2,2.83,100,3,0,1
2015,1,4,1,40,2,1,0,0,32,312,100,0,12,0,6,3.15,100,6,0,1
2015,1,4,1,40,1,1,0,0,53,132,100,0,21,0,4,2.1,100,6,0,1
2015,1,4,1,40,1,1,0,0,59,259,99.01,0,29,0,6,3.91,100,6,0,1
2015,1,4,1,30,2,1,0,0,26,89,92.11,0,13,0,6,2.8,100,6,0,1
2015,1,4,1,40,2,1,0,0,48,312,100,0,18,0,6,3.59,100,6,0,1
2015,1,4,1,40,2,1,1,0,74,380,100,42,30,0,6,4.08,100,6,0,1
2015,1,4,1,40,2,1,0,0,35,34,100,0,13,0,6,3.29,100,6,0,1
2015,1,4,1,40,1,1,0,0,29,34,100,0,10,0,6,3.21,100,6,0,1
2015,1,4,1,50,1,1,1,0,85,258,100,1,33,0,7,4.5,100,6,0,1
2015,1,4,1,40,2,1,0,0,58,66,100,0,24,0,6,4.29,100,6,0,1
2015,1,3,1,30,1,1,0,0,21,20,100,1,9,0,1,2.5,100,5,0,1
2015,1,4,1,30,2,1,1,0,28,229,78.72,0,12,0,6,3,100,6,0,1
2015,1,4,1,20,1,1,1,0,41,178,100,0,21,0,5,2.42,100,6,0,1
2015,1,4,1,20,2,1,1,0,39,212,100,0,14,0,5,3.14,100,6,0,1
2015,1,4,1,30,1,1,0,0,41,313,100,0,23,0,4,3.25,100,6,0,1
2015,1,4,1,20,2,1,1,0,64,344,100,0,34,0,6,2.92,100,6,0,1
2015,1,4,1,30,1,1,0,0,15,53,89,0,6,0,6,3.08,100,6,0,1
2015,1,4,1,30,1,1,0,0,24,45,94.74,0,13,0,6,3.17,100,6,0,1
2015,1,4,1,30,2,1,1,0,15,175,92.11,0,9,0,4,3.36,100,6,0,1
2015,1,4,1,30,2,1,0,0,25,155,100,0,12,0,7,3.5,100,6,0,1
2015,1,4,1,20,2,1,0,0,18,52,92.55,0,15,0,6,2.38,100,6,0,1
2015,1,4,1,20,2,1,1,0,27,65,92.94,0,12,0,6,3.36,100,6,0,1
2015,1,4,1,20,1,1,0,0,49,240,100,0,20,0,4,1.38,0,6,0,1
2015,1,4,1,30,1,1,1,0,53,290,99.81,0,23,0,6,2.33,100,6,0,1
2015,1,4,1,40,1,1,1,0,27,62,69.47,0,16,0,5,2.5,100,6,0,1
2015,1,4,1,30,1,1,1,0,67,271,99.12,0,24,0,6,2.25,100,6,0,1
2015,1,4,1,40,1,1,0,0,45,178,100,0,18,0,6,2.67,100,6,0,1
2015,1,4,1,20,2,1,1,0,30,55,92.48,0,11,0,7,3.75,100,6,0,1
2015,1,4,1,20,1,1,0,0,57,236,100,0,17,0,5,2.75,100,6,0,1
2015,1,4,1,30,1,1,1,0,36,306,100,0,13,0,7,4,100,6,0,1
2015,1,3,1,30,1,3,1,0,70,431,100,0,26,0,7,4.25,100,4,0,1
2015,1,4,1,30,1,1,1,0,14,53,86.84,0,8,0,6,3,100,6,0,1
2015,1,3,1,40,2,1,0,0,54,313,100,1,24,0,6,4.1,100,5,0,1
2015,1,4,1,20,1,1,0,0,22,189,89,0,11,0,6,2.08,0,6,0,1
2015,1,3,1,30,1,3,0,0,26,308,100,0,8,0,6,3.42,100,5,0,1
2015,1,4,1,20,1,1,0,0,19,39,84.21,0,2,0,5,2.4,100,6,0,1
2015,1,4,1,30,2,1,1,0,66,397,100,0,28,0,7,3.67,100,6,0,1
2015,1,4,1,40,1,1,0,0,52,386,100,4,16,0,7,3.67,100,6,0,1
2015,1,4,1,20,1,1,0,0,13,45,43.71,0,8,0,6,1.88,100,6,0,1
2015,1,4,1,40,1,1,1,0,28,87,100,0,8,0,5,3.94,100,6,0,1
2015,1,4,1,40,1,1,1,0,38,301,100,0,16,0,6,3.83,100,6,0,1
2015,1,4,1,40,1,1,1,0,28,301,100,0,10,0,6,3.25,100,6,0,1
2015,1,4,1,30,1,1,1,0,69,369,100,4,30,0,6,4.25,100,6,0,1
2015,1,4,1,30,1,1,0,0,33,270,97.37,0,9,0,6,1.92,0,6,0,1
2015,1,3,1,30,2,1,1,0,16,220,97.25,0,5,0,6,3.33,100,5,0,1
2015,1,4,1,30,1,1,1,0,53,376,100,0,24,0,7,3.92,100,6,0,1
2015,1,4,1,30,1,1,0,0,34,67,91.76,1,19,0,6,2.42,100,6,0,1
2015,1,4,1,40,1,1,1,0,75,350,99.51,0,29,0,6,4.17,100,6,0,1
2015,1,4,1,50,1,1,1,0,54,281,99.56,0,27,0,6,3.37,100,6,0,1
2015,1,3,1,30,1,1,0,0,45,199,99.12,0,19,0,6,2.08,100,4,0,1
2015,1,4,1,30,1,1,0,0,42,367,100,0,24,0,6,2.83,100,6,0,1
2015,1,4,1,40,1,1,1,0,55,231,100,0,23,0,6,3.5,100,6,0,1
2015,1,4,1,30,1,1,1,0,50,276,100,0,14,0,6,3.83,100,6,0,1
2015,1,2,1,50,2,1,0,0,48,313,99.63,0,25,0,6,1.6,100,3,0,1
2015,1,4,1,40,2,1,0,0,43,292,100,0,21,0,5,2.92,100,6,0,1
2015,1,4,1,40,1,1,1,0,31,308,100,0,15,0,5,3.75,100,6,0,1
2015,1,4,1,40,2,1,1,0,99,258,100,1,42,0,7,3.86,100,6,0,1
2015,1,4,1,20,2,1,0,0,70,131,99.12,5,35,0,6,3,100,6,0,1
2015,1,4,1,50,1,1,1,0,48,428,98.89,0,27,0,6,2.58,100,6,0,1
2015,1,2,1,20,2,1,0,0,74,313,100,0,31,0,6,2.83,100,3,0,1
2015,1,4,1,40,1,1,1,0,82,286,100,0,38,0,7,3.75,100,6,0,1
2015,1,4,1,40,1,3,0,0,16,74,93.39,0,7,0,6,2.75,100,6,0,1
2015,1,4,1,30,1,1,1,0,46,234,100,0,21,0,6,2.67,100,6,0,1
2015,1,4,1,50,2,1,1,0,45,55,100,0,19,0,2,4.07,100,6,0,1
2015,1,4,1,60,1,1,1,0,89,195,100,0,38,0,6,3.33,100,6,0,1
2015,1,4,1,30,1,1,0,0,42,310,100,0,16,0,6,3.25,100,6,0,1
2015,1,4,1,50,1,1,1,0,80,369,98.82,0,36,0,5,3.67,100,6,0,1
2015,1,4,1,40,2,1,0,0,79,197,100,1,30,0,4,4.25,100,6,0,1
2015,1,4,1,60,2,1,1,0,109,318,100,0,47,0,6,3.67,100,6,0,1
2015,1,4,1,40,2,4,0,0,65,76,99.12,4,30,0,3,3.79,100,6,0,1
2015,1,4,1,50,2,1,0,0,72,202,100,43,31,0,5,4.14,100,6,0,1
2015,1,4,1,40,2,1,1,0,68,291,99.02,0,29,0,6,4.33,100,6,0,1
2015,1,4,1,50,2,2,0,0,49,212,100,0,20,0,5,4.07,100,6,0,1
2015,1,4,1,20,2,1,1,0,25,67,98.09,0,11,0,7,2.67,100,6,0,1
2015,1,4,1,60,1,1,0,0,95,299,100,1,46,0,6,3.83,100,6,0,1
2015,1,4,1,20,2,1,0,0,31,154,100,0,12,0,4,3,100,6,0,1
2015,1,4,1,40,2,1,0,0,103,197,100,0,40,0,6,2.75,100,6,0,1
2015,1,4,1,40,2,1,0,0,13,36,81.58,0,8,0,3,4.5,100,6,0,1
2015,1,4,1,30,2,1,1,0,57,298,100,0,32,0,5,3.67,100,6,0,1
2015,1,4,1,30,2,3,1,0,62,231,99.26,0,24,0,6,1.92,0,6,0,1
2015,1,2,1,50,1,1,1,0,48,436,100,0,20,0,5,3.3,100,2,0,1
2015,1,4,1,40,2,1,1,0,77,178,100,1,32,0,6,4.08,100,6,0,1
2015,1,4,1,20,2,1,1,0,22,54,97.37,0,10,0,6,2.1,100,6,0,1
2015,1,4,1,30,1,3,1,0,58,305,99.25,0,26,0,7,4.25,100,6,0,1
2015,1,2,1,20,1,1,0,0,38,85,100,0,20,0,6,2.58,100,2,0,1
2015,1,4,1,50,1,1,0,0,42,297,100,0,17,0,6,2.67,100,6,0,1
2015,1,4,1,40,2,1,1,0,85,228,100,1,38,0,7,3.67,100,6,0,1
2015,1,4,1,30,1,1,1,0,37,468,96.06,0,21,0,6,2.92,100,6,0,1
2015,1,4,1,40,2,1,1,0,59,178,100,0,27,0,4,4.4,100,6,0,1
2015,1,4,1,50,2,1,0,0,79,228,100,0,37,0,6,4.25,100,6,0,1
2015,1,3,1,30,1,1,1,0,77,292,100,0,31,0,4,3.75,100,4,0,1
2015,1,4,1,40,1,1,1,0,59,408,100,0,30,0,7,3.58,100,6,0,1
2015,1,3,1,30,1,1,1,0,27,42,97.37,0,16,0,3,4,100,4,0,1
2015,1,4,1,40,1,1,1,0,70,279,100,4,28,0,5,4.3,100,6,0,1
2015,1,4,1,20,1,1,1,0,19,41,100,0,9,0,5,1.75,100,6,0,1
2015,1,4,1,30,1,1,1,0,33,354,95.09,0,17,0,4,2.63,100,6,0,1
2015,1,4,1,20,1,1,1,0,30,171,100,0,11,0,5,4.25,100,6,0,1
2015,1,4,1,40,2,1,0,0,28,345,88.16,0,10,0,6,2.75,100,6,0,1
2015,1,4,1,20,1,1,0,0,25,46,97.32,0,9,0,6,1.75,0,6,0,1
2015,1,4,1,20,2,1,0,0,51,354,100,0,19,0,6,3.42,100,6,0,1
2015,1,4,1,20,2,1,1,0,51,253,100,0,23,0,6,2.83,100,6,0,1
2015,1,4,1,30,1,1,1,0,63,279,100,0,24,0,6,3.67,100,6,0,1
2015,1,2,1,20,1,1,1,0,3,48,71.05,1,1,0,4,0,0,2,0,1
2015,1,3,1,30,1,3,0,0,34,154,97.31,5,18,0,5,3.8,100,4,0,1
2015,1,4,1,20,2,1,0,0,24,29,100,5,11,0,5,2.67,100,6,0,1
2015,1,3,1,30,1,2,1,0,49,304,97.02,1,20,0,7,3.83,100,5,0,1
2015,1,4,1,20,1,1,1,0,63,211,100,1,25,0,6,3.67,100,6,0,1
2015,1,4,1,30,1,1,1,0,70,350,100.75,1,30,0,7,4.33,100,6,0,1
2015,1,3,1,20,1,1,1,0,29,175,98.89,0,11,0,4,1.38,0,4,0,1
2015,1,4,1,40,1,1,0,0,14,52,83.22,0,9,0,2,1.25,0,6,1,1
2015,1,4,1,40,2,3,1,0,76,241,100,1,32,0,6,4.25,100,6,0,1
2015,1,4,1,20,2,1,0,0,32,119,99.56,0,8,0,6,2.08,100,6,0,1
2015,1,4,1,40,1,1,1,0,68,247,100,8,30,0,6,4.5,100,6,0,1
2015,1,4,1,20,2,1,0,0,15,60,91.58,0,11,0,4,0.25,0,6,0,1
2015,1,4,1,20,1,1,1,0,93,242,100,0,39,0,6,4.08,100,6,0,1
2015,1,4,1,40,1,1,1,0,54,329,100,0,21,0,6,2.53,100,6,0,1
2015,1,4,1,40,1,1,0,0,57,276,100,0,23,0,6,3.17,100,6,0,1
2015,1,4,1,30,1,1,1,0,74,170,100,1,37,0,7,3.57,100,6,0,1
2015,1,4,1,20,1,1,0,0,17,202,97.14,0,8,0,6,1.58,0,6,0,1
2015,1,3,1,30,1,1,0,0,23,104,95.45,0,9,0,4,3.5,100,5,0,1
2015,1,4,1,20,1,1,1,0,67,151,100,0,29,0,5,4.07,100,6,0,1
2015,1,4,1,20,1,1,0,0,27,306,97.2,0,16,0,6,2.42,100,6,0,1
2015,1,4,1,60,1,3,0,0,100,83,100,5,43,0,3,4.1,100,6,0,1
2015,1,4,1,40,1,1,1,0,52,279,100,0,29,0,6,2.58,100,6,0,1
2015,1,3,1,30,1,1,1,0,82,190,100,4,39,0,6,4.42,100,5,0,1
2015,1,2,1,20,1,1,0,0,47,121,100,0,26,0,4,0,0,2,0,1
2015,1,4,1,40,1,1,1,0,43,80,100,0,18,0,6,3.92,100,6,0,1
2015,1,4,1,20,2,1,1,0,64,325,99.56,4,28,0,6,3.42,100,6,0,1
2015,1,4,1,30,1,1,1,0,31,76,100,0,13,0,6,2.58,100,6,0,1
2015,1,4,1,30,1,1,1,0,31,179,100,0,13,0,6,2.67,100,6,0,1
2015,1,4,1,30,2,1,1,0,26,136,97.22,0,16,0,4,1.38,0,6,0,1
2015,1,4,1,30,2,1,1,0,68,446,100,0,32,0,6,4.33,100,6,0,1
2015,1,4,1,40,1,1,1,0,70,355,100,0,28,0,6,3.92,100,6,0,1
2015,1,4,1,20,1,1,0,0,22,83,94.5,0,12,0,6,2.33,100,6,0,1
2015,1,4,1,50,2,1,1,0,74,233,100,0,31,0,6,4.5,100,6,0,1
2015,1,4,1,40,2,1,1,0,40,63,81.2,0,14,0,6,3.42,100,6,0,1
2015,1,4,1,50,1,1,0,0,63,392,100,0,34,0,7,3.86,100,6,0,1
2015,1,4,1,20,2,1,1,0,55,202,96.06,0,26,0,4,1.38,0,6,0,1
2015,1,4,1,40,1,3,1,0,34,160,100,0,20,0,6,4.5,100,6,0,1
